location,floor,name,品牌連結,資料來源網址,類別
桃園遠東百貨,3F,今生金飾,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3109&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,黃金珠寶
桃園遠東百貨,3F,富珠寶／大地珠寶,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=2964&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,黃金珠寶
桃園遠東百貨,3F,Calvin Klein Underwear,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=2935&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,男女內著
桃園遠東百貨,3F,MUJI 無印良品,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=4594&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,專門店
桃園遠東百貨,3F,Secret Castle秘密城堡,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11589&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,SPA香氛
桃園遠東百貨,3F,Pintoo,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11590&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,玩具益智
桃園遠東百貨,4F,OGUMA,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=11357&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,彩妝保養
桃園遠東百貨,4F,鉑菲,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=11534&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,彩妝保養
桃園遠東百貨,4F,MACANNA 麥坎納,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=3230&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,4F,PLAYBOY專門店,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=3835&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,4F,Half half,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=9789&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,4F,Hana Mokuba,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=10742&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,4F,0918,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=3307&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,4F,8HAPPY,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=11370&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,4F,a la sha,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=3320&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,4F,Betty's,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=73&StoreId=3341&tab=floor-4F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-4F&Source=Website&EntryPoint=info_floors,女性服飾
